author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Topic
1556986802,2022-04-01 23:29:25+00:00, ,1510036642630967297,en,0,0,0,0,Twitter for Android,"https://t.co/Z2vs6eZIfC 

Hi friends! We are starting the process if getting a service dog for my sweet Jaxon. Jaxon is diagnosed with nonverbal autism. This dog will be amazing for thr event he were to elope and help him express sensory needs. We appreciate all of you💙💛",Treatments
723044290599870465,2022-04-01 23:26:06+00:00, ,1510035807427432452,en,11,0,1,1,Twitter for Android,"@autismspeaks You can't ""cure"" autism!! You're all frauds!!!!!",Treatments
15168829,2022-04-01 23:21:06+00:00, ,1510034550226923520,en,1,1,0,0,SocialNewsDesk,Man living with autism uses helicopter ride to fight fear https://t.co/91Bj5C1J0B,Treatments
295276340,2022-04-01 23:15:23+00:00, ,1510033112662749185,en,2,0,0,0,Twitter Web App,"@SarkyVegan also, many of these ppl see autism just like cancer, so no surprise 

they think that we are people in urgent need of a cure or else we're doomed forever",Treatments
18939006,2022-04-01 23:10:08+00:00, ,1510031791247089667,en,0,0,0,0,dlvr.it,"Outdoor music helping to heal our children: To celebrate World Autism Awareness Day on 2nd April, Percussion Play is highlighting the benefits of outdoor music for people with Autism Spectrum Disorders, and its ability to promote… 

Outdoor music… https://t.co/1iuD6Bb1WQ https://t.co/IsCDu3sado",Treatments
1174101689479000065,2022-04-01 23:07:53+00:00, ,1510031223455817729,en,11,0,0,3,Twitter for iPhone,autistic people are not broken we do not need to be fixed,Treatments
1399703465300049923,2022-04-01 23:05:30+00:00, ,1510030622273806348,en,3,0,0,0,Twitter for iPhone,You’re probably the type of retard to believe essential oils cure autism if you genuinely think gay people need to be cured https://t.co/gkJbnmqJFW,Treatments
1022951836968345600,2022-04-01 23:01:56+00:00, ,1510029726840094724,en,0,0,0,0,Twitter for Android,@smol_nemo @EllaEllaaW It isn't a disease it is a neurotype. That is why there is no such thing as a cure for autism. There is nothing wrong with being autistic so saying that we need a cure is like saying autistic people are sick.,Treatments
429131692,2022-04-01 22:56:40+00:00, ,1510028403247882243,en,0,0,1,0,Twitter for Android,This other woman for Derek wants to *cure* autism #GreysAnatomy https://t.co/IpVZO7pj8n,Treatments
232709293,2022-04-02 23:58:47+00:00, ,1510406421719965697,en,0,0,0,0,Twitter for iPhone,I’ve decided to get a dog for my daughter. I’m scared af because my schedule is already crazy. Idk how I will accommodate a damn dog. But my baby needs companionship since she’s autistic she does not play with other kids. But she loves animals esp dogs.,Treatments
705326042,2022-04-02 23:55:55+00:00, ,1510405701230903297,en,10,0,3,0,Twitter for Android,"@tylerwatt90 The word is 'autistic', and it doesn't bite.

Also, how about you don't use public money to torture kids?

Because ABA is just conversion "" therapy "" in a different hat.",Treatments
1305924979649781760,2022-04-02 23:53:59+00:00, ,1510405211889680385,en,2,0,0,0,Twitter for Android,@GeekTheDude @BowTiedOx @BowTiedCommoner Telling myself that I am autistic is a form of self-care,Treatments
1338928055818006530,2022-04-02 23:52:25+00:00, ,1510404819999236099,en,30,0,5,2,Twitter for iPhone,"im so fucking upset . watching a news broadcast which is talking about how researchers are finding the “cause” of autism in order to find a cure or deterrent for it, and the reporter referred to it as a “disease” . do neurotypicals really just … see us as smth they can “fix” …",Treatments
1459394168833331201,2022-04-02 23:51:38+00:00, ,1510404623986741254,en,0,0,0,0,Twitter for iPhone,I no longer strongly dislike my coworker. he’s just deeply autistic and misunderstood. will keep you guys updated on his autism conversion journey!,Treatments
1112845544,2022-04-02 23:49:02+00:00, ,1510403966424784898,en,63,1,3,8,Sprout Social,"There are huge benefits to gaming, especially for Autistic individuals! 

Games provide a safe place for practicing social skills, learning to cope with mistakes, practicing flexibility, and how to handle frustration. 

#WAAD #WorldAutismAwarenessDay https://t.co/tN2HEsihcS",Treatments
1435992848508334082,2022-04-02 23:47:25+00:00, ,1510403559652827137,en,0,0,1,0,Twitter Web App,"@NyanSakuraNyan @KatyMontgomerie I’m not sure, I’m trying to remember. A year or 2 max, I think.
PBs (Lupron) have also been used for: increasing child height; prostate cancer; endometriosis; in vitro fertilization; chemical castration of sex offenders; “curing” autism.  Lots of problems.
https://t.co/XYEFWxNuga",Treatments
180443064,2022-04-02 23:44:22+00:00, ,1510402794930393090,en,12,0,0,5,Twitter for Android,ABA? No. This violates everything almost every autistic adult says about how therapies should work. https://t.co/Ld2gVFg0xg,Treatments
891520541617684480,2022-04-02 23:37:27+00:00, ,1510401050641108992,en,0,0,1,0,Twitter for iPhone,"@pulte Hey Pulte! This $ would help us get our son’s next stem cell treatment for autism/neutropenia/other gut issues. The cost is $13,825 per annual treatment and that doesn’t include flight, food, etc. Thanks for giving us broke folks hope emotionally and financially. $HKennyDangerous https://t.co/ajWQPij9F3",Treatments
1478000000500174850,2022-04-02 23:35:30+00:00, ,1510400561601990656,en,4,0,0,1,Twitter for iPhone,"Yes, yes good. Tell them seed oils are bad. Then tell them the alternative is an oil chemically made in a laboratory.

Also, now you’ve done that go and get your 10 year old autistic daughter vaxxed for the coof. Yes very good. https://t.co/TmZSIF8v8j https://t.co/ZlwKJGAwDj",Treatments
1041331785433399296,2022-04-02 23:31:21+00:00, ,1510399519158120453,en,1,0,1,0,Twitter for iPhone,"@Catgal1998 Autism speaks is not a good organization for autistic people. They wanted to “cure” us from autism, instead of helping us through life situations despite having autism.",Treatments
3586722313,2022-04-02 23:28:31+00:00, ,1510398806034165769,en,15,0,3,0,Twitter Web App,@HuffPost the biggest issue with people born before the 2000's is that mental health care in the USA was an absolute joke. They knew little to nothing about autism and were just selling kids to the pharmaceutical companies by putting them all on Ritalin. It was hard to get good help.,Treatments
2998901633,2022-04-03 23:59:47+00:00, ,1510769060815978502,en,4,0,0,0,Twitter Web App,Because Autism isn't a deadly disease that needs curing. https://t.co/ixOhvRBTKZ,Treatments
1349181372707966977,2022-04-03 23:59:41+00:00, ,1510769035054657536,en,0,0,0,0,Twitter for iPhone,"@TankBirl It’s actually the professional who makes the diagnosis, and then strongly suggests ABA “therapy” as the best thing you can do for your child…turns the parents into autism moms because ABA takes away the autonomy/personhood of the child.
-M",Treatments
39879246,2022-04-03 23:59:27+00:00, ,1510768975755427843,en,20,0,2,2,Twitter Web App,"Also arguing genetically modifying disabilities out of a person is ultimately a good thing.

Yes, curing endometriosis is one thing, autism is something else entirely.",Treatments
1323078491538034688,2022-04-03 23:58:47+00:00, ,1510768809770389510,en,0,0,0,0,Twitter for Android,"#Jaguar Gene Therapy: Samsung and JDRF T1D Fund as New Investors @biospace
Type 1 #galactosemia; genetic cause of autism spectrum disorder (ASD), Phelan-McDermid syndrome, other neurodevelopmental disorders with a SHANK3 mutation or deletion; and T1D https://t.co/o0dR0A9vJ0 #jobs",Treatments
1397743067709558784,2022-04-03 23:58:05+00:00, ,1510768634913775622,en,3,0,1,0,Twitter for iPhone,@YupItsJaysus I understand that an autistic person is able to start talking and have some form of speech. You can hear her and understand the child verbalize and it may be due to speech therapy. So she’s able to do possibly some things. If she needs help then give her the help.,Treatments
1375955678162980865,2022-04-03 23:58:03+00:00, ,1510768623182393349,en,8,0,3,1,Twitter Web App,Almost not a single autistic person I know wants a cure for being autistic so fuck off with your ableism. We don't want a cure. We want acceptance and accommodations to live in society!,Treatments
295276340,2022-04-03 23:56:30+00:00, ,1510768234525507591,en,10,0,1,0,Twitter for Android,"@zmeister100 ""while I wish there was a cure for autism"" https://t.co/y9utGRd9lC",Treatments
39879246,2022-04-03 23:56:21+00:00, ,1510768197452005377,en,10,1,3,0,Twitter Web App,"Currently citing the episode Dr. Bashir I Presume as an argument for genetic modifications. While not explicitly stated, she's clearly using that to argue why correcting autism would be a good thing.",Treatments
70572593,2022-04-03 23:51:52+00:00, ,1510767066957164547,en,0,0,1,0,Twitter Web App,"@JespoVoices This person has many bad takes, like the support for Cuomo, the NY governor who sexually harassed (possibly more than that) women. There should be help for those who cannot do things themselves, but that is probably separate from Autism. ""Curing"" won't solve anything.",Treatments
1184561235263737857,2022-04-03 23:51:31+00:00, ,1510766978755174410,en,1,0,1,0,Twitter for iPhone,Day 2 into autism acceptance month and autism moms are already on their eugenics bullshit,Treatments
48790580,2022-04-03 23:51:30+00:00, ,1510766977698041862,en,2,0,0,0,Twitter Web App,"@RobbieThornton Basically Rich Families want to impose the need for ""Cure Autism Now"", but what really reeks is Old Time Lobotomy against people like us which started in the 1910s to the end of the 1960s, it sickens me.",Treatments
1364729428396421131,2022-04-03 23:43:49+00:00, ,1510765041976369155,en,1,0,1,0,Twitter Web App,@KiraAnimation When will people learn autism cannot be cured...,Treatments
1186971674803130368,2022-04-03 23:43:05+00:00, ,1510764856219254790,en,7,0,1,0,Twitter for Android,"You're a horrible person if you want to cure autism. Autism is not an illness, it's a neurological difference therefore it is not curable and it doesn't need to be. https://t.co/4wxnSTjxip",Treatments
785284604982812673,2022-04-03 23:41:52+00:00, ,1510764553004453888,en,4,0,0,0,Twitter for iPhone,Friendly reminder that any agency or individual seeking or claiming to ‘cure’ autism is engaging in dangerous ableist bullshit and should be vigorously shunned.,Treatments
155744645,2022-04-03 23:38:04+00:00, ,1510763595759505408,en,0,0,0,0,VIC Pro,Can Medicinal Cannabis Be Used To Help Children With Autism In Australia? https://t.co/TZCRdB2Hmp,Treatments
1108726531,2022-04-03 23:36:38+00:00, ,1510763233497554946,en,0,0,2,0,Twitter Web App,"@p_realistic As I said, not every practitioner practices *just* ABA. I have also not used the word ""abusive."" I said it causes harm. The extreme focus on compliance is absolutely harmful, and dramatically increases risk of harm across the lifespan of an autistic person.",Treatments
1718062165,2022-04-03 23:34:13+00:00, ,1510762628091547653,en,0,0,0,0,Twitter for Android,"@PalliserLibrary Absolutely not! Autism Speaks is a harmful organization that doesn't help us autistic's. Also they support eugenics. They literally used to think vaccines caused autism. Please support autistic organizations run by autistic's
https://t.co/GSCIoiK5TE",Treatments
766652983794929665,2022-04-03 23:33:08+00:00, ,1510762354161639429,en,1,0,0,0,Twitter Web App,"The only 'cure' autism needs to have those who are ignorant or stupid be properly treated so that we can end this fucking absurd notion that its a disease, and that people who have it are 'sick'. https://t.co/bZM5a0aOFL",Treatments
1470499038080520194,2022-04-03 23:32:17+00:00, ,1510762139362881536,en,1,0,0,2,Twitter Web App,"Encouraging recent coverage in @australian showing how biotherapeutics can help the gut-microbiome-brain axis for autism. Servatus is currently recruiting for an important Australia-first insomnia trial. Please visit our website:https://t.co/qhHXMJaygG
https://t.co/W5jmgLv9AT",Treatments
1472868201830645765,2022-04-03 23:30:28+00:00, ,1510761682573877250,en,3,0,0,1,Publer.io,#Vibronica is  Striving to find #Neuro_Therapeutic_Solutions for #Autistic_Children https://t.co/ribB5XIhM9,Treatments
1428806091815604226,2022-04-03 23:30:08+00:00, ,1510761597748215814,en,4,0,0,0,Twitter for iPhone,"@RachGalarneau @pjshaw192 Also boo f*cking hoo a bunch of “ableist non curable” autistic people told me I’m a abusive mother because I want to cure my severely autistic teenager to be a normal child.
Oooh the shame",Treatments
1338323974388740097,2022-04-03 23:30:07+00:00, ,1510761592958615554,en,1,0,1,0,Twitter for iPhone,@cyan_flare Autism is not something that can be “cured”. It is something that thousands of people have to live with and experience. The mindset that they need to be “cured” in the first place is a toxic way to look at the situation.,Treatments
1120829863105949696,2022-04-03 23:29:20+00:00, ,1510761399030407178,en,1,0,0,0,Twitter for Android,can pussy rlly cure autism,Treatments
545616206,2022-04-03 23:28:27+00:00, ,1510761173548949508,en,3,0,0,1,Twitter for iPhone,"Hi. Neurodivergent adult here. I have autism and adhd. As we celebrate #AutismAcceptanceMonth please ditch the puzzle piece, stop searching for a cure, and advocate for a sensory supportive world. TYSM.",Treatments
3000636203,2022-04-03 23:26:17+00:00, ,1510760630063620101,en,0,0,0,0,Twitter for iPhone,"@blackpnwkiki Because…. You CANT cure… also, I thought that most people thought vaccines caused autism? I’m so confused. And so tired.",Treatments
1103680115672862720,2022-04-03 23:25:49+00:00, ,1510760512115683334,en,40,0,4,2,Twitter for iPhone,"Every autistic awareness day/week/month I always end up upset by some really shitty autistic parent advocating for eugenics 🙃
It’s one thing for strangers to say we shouldn’t exist but imagine the pain of your own parent thinking someone like you shouldn’t exist to begin with😢",Treatments
486129332,2022-04-03 23:25:34+00:00, ,1510760451126149123,en,5,0,0,0,Twitter for iPhone,"@Madeline_Pine They can “cure” autism but will throw a child out a window to prove they aren’t magicless.

Why did I ever fall for this series?",Treatments
137316676,2022-04-03 23:25:27+00:00, ,1510760419014721550,en,2,0,0,0,Twitter Web App,"Dyspraxic adult here. Your disabled daughter deserves better from you. Learning difficulties like Autism are lifelong disabilities and cannot be cured. Children with Autism need unconditional love and support and understanding, not ableist nonsense. https://t.co/21YyIylrqU",Treatments
1376637668642197508,2022-04-03 23:25:21+00:00, ,1510760394830270471,en,9,0,1,0,Twitter for Android,"Alright 
The SAC: because of ""cures"" for autism they have. /srs

Vegans: they could jump onto your lawn/guardian and start eating all the greens whilst having direct eye contact with you /j

White men: we all know why

Children: they're fragile and one wrong move that's all gone",Treatments
61637834,2022-04-03 23:24:49+00:00, ,1510760260088307730,en,6,0,1,0,Twitter for Android,"... is a struggle (if we can even do it at all.) 

Autistic people don't need a cure. They need people who love and support them and accept them and love them for who they are, INCLUDING their autism.",Treatments
61637834,2022-04-03 23:24:46+00:00, ,1510760247513788421,en,13,0,2,0,Twitter for Android,"I'm disappointed that ""Autism Moms"" and people like you keep talking nonsense about ""A cure"" and other ablest bullshit that ignore the fact that YOU CANT CURE AUTISM. IT IS PART OF WHO AN AUTISTIC PERSON IS.

You don't get to come into the discussion about Autism and make it ... https://t.co/gWDHoeruLK",Treatments
1120138372784123905,2022-04-04 23:59:41+00:00, ,1511131423045943297,en,0,0,0,0,Twitter for Android,"@odetomedusa That person is several kinds of gross. Parades her daughter around on social media saying that the daughter is sick b/c autistic and must be cured and then shakes a fist at those who call her out for it. Straight-up ""my child is bad &amp; broken because they are queer"" vibes.",Treatments
2599782652,2022-04-04 23:59:16+00:00, ,1511131317823496194,en,2,0,1,0,Twitter for iPhone,for the love of god can adult autism be normalized??? it doesn't just go away when you turn 18.,Treatments
1494745508090236929,2022-04-04 23:57:50+00:00, ,1511130956395995136,en,0,0,2,0,Twitter Web App,"@ScienceKasey @Makeshift_quill @Dyst0piaSystem @Jamie16319330 @ksorbs you can't be serious...could you? Yes, if there was something that could cure autism, I think that would absolutely be the best option. 

I can't believe someone would even say something so stupid. I'm floored.",Treatments
1170137643520266242,2022-04-04 23:55:36+00:00, ,1511130394669768715,en,1,0,1,0,Twitter for iPhone,"@Jibbs63 @Makeshift_quill @Dyst0piaSystem @Jamie16319330 @ksorbs Since you seem to like analogies, imagine saying what you are, about ASD. 
Instead of supportive treatment that’s shown to improve life, you’d rather a medication be created (somehow?) that will make them (somehow) not on the autism spectrum. 

It’s asinine.",Treatments
765373797776101376,2022-04-04 23:55:02+00:00, ,1511130252591910918,en,2,0,0,0,Twitter for iPhone,@SHSLRuby Uh I don’t have anything in depth but generally the puzzle piece implies that autism is something to fix or “solve” rather than someone to advocate for,Treatments
28927521,2022-04-04 23:54:14+00:00, ,1511130053001854977,en,0,0,0,0,Twitter for iPhone,"Know your history! ABA was created at the same time as gay conversation therapy by the same co-creators. ABA most definitely IS autism conversation therapy

https://t.co/GiJWsptTLX",Treatments
16051763,2022-04-04 23:52:30+00:00, ,1511129614755991554,en,1,0,0,0,Twitter Web App,@MagazineAmplify As an autistic mum with an autistic child - I would be so offended if someone came to me and said they could cure me. What the hell is wrong with me that you want to cure? And you want to cure my son of being the most hilarious adorable human ever? Fuck off then 😊,Treatments
1476424456927125504,2022-04-04 23:51:07+00:00, ,1511129265756164096,en,0,0,1,0,Twitter for Android,@Kaitolovesyousm People still think we can cure autism? I really fear for the daughter,Treatments
1228104784185524224,2022-04-04 23:49:27+00:00, ,1511128848108294153,en,0,0,1,0,Twitter for iPhone,@wacklei girl she’s on her talm bout her autistic kid needs to be cured not accepted delete this fjfnfndn,Treatments
1109669727415095296,2022-04-04 23:46:42+00:00, ,1511128156664700939,en,0,0,0,0,TweetDeck,@SchizoFeet the only think that can fix tarek is an autistic gf,Treatments
1691772763,2022-04-04 23:45:51+00:00, ,1511127942117609481,en,2,0,1,0,TweetDeck,"@AcidFireball it's argue it makes them worse. the amount of ""autism moms"" ive met scare me. obviously it's because of the people i grew up around but,,, they all just assume ""momma knows best"" and give us essential oils and god while overstimming us to cure. like, these are the normal sadly",Treatments
705902957850570753,2022-04-04 23:39:09+00:00, ,1511126257550782466,en,0,0,0,0,Twitter for iPhone,"@HappiestF35 @EmperorSolaria @BadMedicalTakes there's no way to cure autism because it changes the fundamental ways in which the brain works. finding ways to adapt to challenges, accessibility, and external aides all working together so that autistic people have the best quality of life possible IS ""treatment.""",Treatments
1165811215949451264,2022-04-04 23:33:02+00:00, ,1511124718740406274,en,0,0,2,0,Twitter Web App,"I’m just gonna say this right now.

There’s no “cure” for autism. It’s not a disease ma’am. People do therapy and work with autistic people. And to do these hard workers like that is sickening. My aunt used to work with kids with special needs too. Very disappointed with this :/ https://t.co/Kl4ZFyxkle",Treatments
1088951924668297216,2022-04-04 23:23:14+00:00, ,1511122252267413510,en,13,0,1,3,Twitter Web App,"On the issue of ABA - NDP are listening to neurotypical non-disabled parents over actually autistic people who have trauma from ABA.

On the issue of Mental health - NDP are not listening to the people in need of care long term.

ODSP - they are not listening to people on ODSP.",Treatments
1479219911348080640,2022-04-04 23:20:17+00:00, ,1511121508604780551,en,1,0,0,1,Twitter Web App,"As we begin Autism Awareneness Month, we call attention to a valued tenant: The Place for Children with Autism. Providing high-quality ABA therapy for children with Autism ages 2-6. @ThePlaceChicago #TenantFocus #AutismAwareness #ConcourseChicago #SingleStoryOffice https://t.co/A2m02BK0iv",Treatments
15915864,2022-04-04 23:10:55+00:00, ,1511119150839652363,en,2,0,1,0,Twitter for Android,"@Brainmage The thing is that whether you are or not there's no treatment for autism so you just get given some suggestions for making life easier, and a couple new coping mechanisms, and if that helps you to be more comfortable existing then it doesn't fucking matter either way. 🥰♾💜",Treatments
1078025105073090560,2022-04-04 23:04:17+00:00, ,1511117482546765826,en,3,1,0,0,Twitter Web App,"Our Moral Duty to Prevent Autism: An #autism mom fights back against the anti-prevention mindset popular among “neurodiversity” adherents. By Alicia Mesa
#AuthenticAwareness #AutismAction https://t.co/WkMmWt2Xmv",Treatments
1483989843164209154,2022-04-04 23:03:11+00:00, ,1511117206452588545,en,3,0,1,0,Twitter Web App,"tw ableism 
You can't cure us. The way #autism parents talk about their children is literally disgusting. If you take away me being autistic, there is no ME. It is integral to every part of me and parents like you would rather kill your child than accept us as we are.",Treatments
259433166,2022-04-05 23:55:35+00:00, ,1511492777946669056,en,5,0,0,1,Twitter for Android,"OH LOOK another study trying to eradicate us! fuck twitter for giving me all these anti-autism sponsored ads. I'm going to lose my fucking mind. AUTISTIC PEOPLE DONT NEED TO BE CURED, WE NEED TO BE UNDERSTOOD. https://t.co/R2kYygqVcJ",Treatments
1355045911521538051,2022-04-05 23:53:55+00:00, ,1511492360147902472,en,9,0,0,5,Twitter Web App,"Yet another eugenics project funded millions of $ to eradicate #autism

While millions of #autistic adults are left to struggle on their own. High unemployment, poverty, social isolation, #MentalHealth struggles &amp; no support services.

#AutismAcceptanceMonth 
#ActuallyAutistic https://t.co/PHLUQLFDtV",Treatments
333898004,2022-04-05 23:51:48+00:00, ,1511491829417472001,en,27,0,0,2,Twitter for iPad,"@TizzyEnt The Māori word for autism is takiwatanga, ‘in their own time and space’. That’s not something that needs to be ""cured."" That’s just a way of being.",Treatments
1424533271971393540,2022-04-05 23:50:24+00:00, ,1511491474935857152,en,1,0,0,0,Twitter for Android,@HCLI_Jormungand I just want them to cure my autism.,Treatments
1448519967310241796,2022-04-05 23:41:58+00:00, ,1511489352521687045,en,0,0,0,0,Twitter for Android,Is milatonine treat autism with depression and anxiety My old 50 male,Treatments
1355045911521538051,2022-04-05 23:41:26+00:00, ,1511489220489080835,en,18,0,0,5,Twitter Web App,"Y'know, #AutismAwarenessMonth just wouldn't be complete without a daily dose of eugenics.

(*heavy sarcasm*)

Genetic research to ""cure"" #autism. Prenatal screenings to abort us altogether.

Please listen to #ActuallyAutistic people. Our concerns are real.

#AutismAcceptanceMonth https://t.co/gKiMciWqwk",Treatments
744975575836590081,2022-04-05 23:38:48+00:00, ,1511488554261749766,en,2,0,0,0,Twitter for Android,I know this is late but it is now #AutismAcceptanceMonth and I want EVERYONE to know that I would rather die than be cured of my autism. I do not suffer because of my autism. I suffer because of ableism.,Treatments
546430203,2022-04-05 23:35:48+00:00, ,1511487801950416897,en,0,0,0,0,Twitter Web App,I know some people with autism.  No cure.  Most you can do is lessen the problems with it. https://t.co/0sbXWFpFfB,Treatments
3190491858,2022-04-05 23:34:58+00:00, ,1511487593099448327,en,1,0,1,0,Twitter for Android,"@skyyautumn2011 If there was some easy cure to development disorders such as autism, I'm sure we'd already have it. There is no ""cure"" to autism it's something that millions of people have to live with every day. It's like asking for a vaccine grows back arms or something.",Treatments
3046032161,2022-04-05 23:33:56+00:00, ,1511487331684995083,en,0,0,0,0,Twitter Web App,"@PhilipPullman Pure, cold-eyed evil is how ideologues can ignore something isn't right when CQC report highlights shocking inadequacies of GIDS with concern over treatment of vulnerable autistic patients. Why deny them at least a chance of talking 'therapy' over irreversible medical pathway ?",Treatments
30733646,2022-04-05 23:32:18+00:00, ,1511486920248991748,en,0,0,1,0,Twitter for Android,"@FuwwyTwash @Ravie777 @EmperorSolaria @BadMedicalTakes Eugenics is not only limited to racial parameters. Yes, autism isnt found before birth bc there hasnt been a ""cause"" found, though it is genetic. Even though the tech doesnt exist now, there are people trying very hard to figure out how they can prevent autistics from being born.",Treatments
1365712466680938506,2022-04-05 23:28:04+00:00, ,1511485854740537345,en,2,0,1,0,Twitter for iPhone,@TizzyEnt Check out this “autism mom” wanting to find a “cure” for autism like a vaccine was found for COVID. She also uses her low functioning autistic daughter for YouTube views with her sister. https://t.co/gGUHFPqm8F,Treatments
1135607674828152833,2022-04-05 23:25:18+00:00, ,1511485158104440838,en,1,0,1,0,Twitter for iPhone,"@TheArtYoshi wtf, she claims to be accepting autism but is claiming there needs to be a cure
not every disability can be cured. autism can’t be cured. and it doesn’t need to be?",Treatments
1356822979007586304,2022-04-05 23:24:46+00:00, ,1511485023173558273,en,0,0,0,0,Twitter for iPhone,I can verify there is no cure and if you say you’ve been cured cut the bullshit. There’s no cure and there never will be so take it from an autistic guy. https://t.co/PSpN6UCEv4,Treatments
1489340989622067201,2022-04-05 23:23:20+00:00, ,1511484665466527744,en,1,0,0,0,Twitter for Android,"@montanamartz That it is, im sure all those who treat autism as mediocrity wouldnt like it if they were on the recieving end
Time brings all things to pass, even this stigma, we need only grit our teeth and bear it",Treatments
898581084526358529,2022-04-05 23:23:11+00:00, ,1511484626837151750,en,1,0,0,0,Twitter for Android,"I wish people could have their internet privileges revoked. Permanently. There's no cure for autism, and people who do this are just being hurtful. During this month, we need to be nice to each other and help people who need it. Not try to ""cure"" them. https://t.co/qffn15llTI",Treatments
1351744954335301643,2022-04-05 23:22:41+00:00, ,1511484500978507776,en,0,0,1,0,Twitter for Android,"@awesomebrandi Background: Autistic ADHDer, ex-nurse, autoimmune thyroiditis, two autistic children, 1NT. I like science, I've done a lot of research on this topic, even autopsies of autistics show a lack of the thyroid hormone T3 compared with NTs. I started looking into this after an 2/?",Treatments
1396966106049486852,2022-04-05 23:20:52+00:00, ,1511484041169678339,en,10,0,0,0,Twitter for iPhone,do you think autism just magically disappears once you turn 18 https://t.co/GmUZGjp8JF,Treatments
1363823619227418626,2022-04-05 23:15:29+00:00, ,1511482687219200001,en,0,0,0,0,Twitter Web App,"Hahaha this guy is selling a fucking droplet that ""cures autism"" pahaha!
I mean, a small part of me admires the BALLS, it really does!

But yeah, no. https://t.co/OxvtHx5OwD",Treatments
833099026975379457,2022-04-05 23:14:19+00:00, ,1511482393605124096,en,3,0,0,0,Twitter Web App,"@keffals The second that it struck midnight on my birthday was when my autism instantly disappeared. That's how this works, clearly. /s",Treatments
1206080636093685760,2022-04-05 23:13:52+00:00, ,1511482282619584517,en,49,0,0,0,Twitter for Android,@Shatterface @timhampson @OwenJones84 forgetting that autistic adults exist during autism awareness month is a big L,Treatments
2249153191,2022-04-05 23:12:50+00:00, ,1511482020874100736,en,0,0,0,0,Twitter for Android,"@MrSollozzo https://t.co/CYB5CW6Q4O
They have a very active Telegram channel about reversing autism and many other diseases.",Treatments
1461822719343816706,2022-04-05 23:11:25+00:00, ,1511481666644037632,en,2,0,0,0,Twitter for Android,Exactly. There is the same problem with conversion therapy against autistic people as well. https://t.co/BDOLh6oz8H,Treatments
3009534266,2022-04-05 23:08:57+00:00, ,1511481042078924800,en,15,0,1,4,Twitter for iPhone,"You know adults can have autism, right? We aren’t just screaming children who magically vanish into thin air once we’re too old to be put in the Autism Speaks disability porn commercial https://t.co/lIIr84jcfa",Treatments
1124167796,2022-04-05 23:08:37+00:00, ,1511480961908686849,en,52,0,1,0,Twitter for iPhone,@keffals Do they think you can just age out of autism,Treatments
1104856366923997185,2022-04-05 23:08:32+00:00, ,1511480939448512512,en,5,0,0,1,Twitter for iPhone,"As we all know, autism is something you grow out and there’s no such thing as an autistic adult. https://t.co/1nVXWNBsgE",Treatments
1269311842800680960,2022-04-05 23:07:25+00:00, ,1511480659973271555,en,0,0,1,0,Twitter for iPhone,@Ash_3382 cure my autism and then i’ll try,Treatments
930925661044264961,2022-04-05 23:05:34+00:00, ,1511480193516556299,en,0,0,0,1,Twitter Web App,"Dear Doctors &amp; concerned others for Autism. On NIH (Pub Med NCBI) if you search: anti mutagenic and mtDNA, over 7600 studies presented. That seems to be a crucial milestone to find what can reverse the mtDNA reversal? I am not sure; I'm not a doctor &amp; novice w/genetics.",Treatments
1305114695809011712,2022-04-05 22:57:38+00:00, ,1511478197300383744,en,1,0,1,0,Twitter for iPhone,"@AngelOfCannabis It helps many of my students with autism. Helps with mood, behaviors, sleep, seizures and even communication!",Treatments
587017069,2022-04-05 22:56:14+00:00, ,1511477841996570626,en,0,0,0,0,Twitter Web App,"I will continue to fight for &amp; empower him. Just like I’ll do for my daughter.

I love my son the way he is. Like his sister he has made our lives more fun &amp; beautiful.

Autism doesn’t need to be cured. Those with Autism need to be seen for who they are. #AutismAcceptanceMonth",Treatments
1220695325171683332,2022-04-05 22:52:31+00:00, ,1511476907090616323,en,0,0,0,0,Twitter for Android,@Worldsonlycomic You cant escape your autism,Treatments
23499672,2022-04-05 22:52:01+00:00, ,1511476781882224642,en,0,0,0,0,Twitter Web App,@plscallmekimi @TullipR @Cerebz @edeysal @AckerHeron @Sarah_is_hereee @PaulBrandITV Yes and that is the whole process of psychotherapy and psychiatry. I didn't mean to suggest that it was unique to transgender issues just that there are a number of other issues that can be present in a trans individual (often autism) and several that could be present that .. /1,Treatments
1718062165,2022-04-05 22:44:31+00:00, ,1511474895124774914,en,1,0,0,0,Twitter for Android,@KathrynDorey He's a traitor to the autistic community. He wants to use Neurolink to cure autism. He's gross.. Like a Hans Asperger type.,Treatments
1476734287978377216,2022-04-05 22:38:07+00:00, ,1511473283996258308,en,0,0,0,0,Twitter Web App,"@CornHairX Many drugs shift awareness of the problem, but if you mean in prevents the naturally higher levels of anandamide and other chemicals that are produced to give people with autism advantages.",Treatments
1511256149206646786,2022-04-06 23:59:24+00:00, ,1511856129969643521,en,14,1,0,1,Twitter for Android,@autismspeaks ratio+l+0.16% of funds go to families with autism+you try to cure autism even though it's a mental disability+you set autism in a negative light+you fell off+your mom+blocked+didn't ask+ballsadmirer32 moment https://t.co/o9ZahJOFyF,Treatments
